Time,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3
2024-08-01 00:00:00,2.733333333333333,3.466666666666667,2.2666666666666666,5.266666666666667,6.033333333333334,4.133333333333334
2024-08-01 00:30:00,4.333333333333333,4.366666666666666,2.3333333333333335,12.233333333333334,11.0,5.333333333333333
2024-08-01 01:00:00,3.266666666666667,4.233333333333333,2.266666666666667,6.8,12.666666666666666,4.166666666666667
2024-08-01 01:30:00,3.1666666666666665,3.933333333333333,2.6999999999999997,7.3999999999999995,9.1,4.8999999999999995
2024-08-01 02:00:00,3.266666666666667,3.7000000000000006,2.6333333333333333,7.833333333333333,6.5,4.833333333333333
2024-08-01 02:30:00,3.0666666666666664,4.3999999999999995,2.6666666666666665,9.366666666666665,9.633333333333333,4.833333333333333
2024-08-01 03:00:00,3.5,4.3999999999999995,2.6,8.466666666666667,12.666666666666666,4.833333333333333
2024-08-01 03:30:00,4.033333333333334,4.633333333333334,2.566666666666667,11.266666666666666,11.366666666666667,6.233333333333333
2024-08-01 04:00:00,3.6999999999999997,4.2,2.8333333333333335,12.200000000000001,10.4,4.966666666666667
2024-08-01 04:30:00,4.133333333333334,4.3999999999999995,3.533333333333333,11.366666666666667,8.366666666666665,7.033333333333334
2024-08-01 05:00:00,3.766666666666666,4.133333333333334,3.1999999999999997,9.233333333333334,11.166666666666666,6.7
2024-08-01 05:30:00,4.233333333333333,4.733333333333333,3.466666666666667,11.0,11.533333333333333,5.7
2024-08-01 06:00:00,4.1000000000000005,4.8999999999999995,3.8000000000000003,8.866666666666667,14.666666666666666,8.866666666666667
2024-08-01 06:30:00,4.466666666666666,4.433333333333333,3.8333333333333335,13.666666666666666,11.333333333333334,10.700000000000001
2024-08-01 07:00:00,6.166666666666667,5.666666666666667,3.733333333333333,18.0,13.0,10.233333333333334
2024-08-01 07:30:00,6.933333333333333,6.5,3.3000000000000003,20.0,15.666666666666666,6.033333333333334
2024-08-01 08:00:00,4.933333333333334,4.933333333333334,3.4333333333333336,12.833333333333334,11.1,6.666666666666667
2024-08-01 08:30:00,4.2,4.633333333333334,3.533333333333333,11.133333333333333,10.266666666666667,6.533333333333332
2024-08-01 09:00:00,2.9666666666666663,4.266666666666667,2.8000000000000003,4.366666666666667,8.1,4.6000000000000005
2024-08-01 09:30:00,2.8666666666666667,3.8333333333333335,2.5666666666666664,6.633333333333333,5.233333333333333,4.1000000000000005
2024-08-01 10:00:00,2.9,3.9333333333333336,2.6666666666666665,4.933333333333334,6.1000000000000005,4.933333333333334
2024-08-01 10:30:00,2.0666666666666664,3.3333333333333335,2.6,4.466666666666667,5.900000000000001,4.3999999999999995
2024-08-01 11:00:00,2.2666666666666666,3.766666666666666,2.433333333333333,4.2,4.733333333333333,3.4
2024-08-01 11:30:00,2.3333333333333335,3.366666666666667,2.4333333333333336,4.466666666666667,4.666666666666667,6.633333333333333
2024-08-01 12:00:00,2.3333333333333335,3.4000000000000004,2.1666666666666665,4.5,5.400000000000001,4.6
2024-08-01 12:30:00,2.3000000000000003,3.6666666666666665,1.9666666666666668,4.433333333333333,7.633333333333333,3.0
2024-08-01 13:00:00,1.8999999999999997,3.266666666666666,2.0,2.6666666666666665,5.166666666666667,4.233333333333333
2024-08-01 13:30:00,1.6666666666666667,3.233333333333333,1.9666666666666668,3.733333333333333,5.2,3.8333333333333335
2024-08-01 14:00:00,1.7666666666666668,3.1,1.7333333333333332,3.533333333333333,3.9333333333333336,2.6333333333333333
2024-08-01 14:30:00,1.7333333333333334,2.6333333333333333,1.8666666666666665,2.8333333333333335,3.266666666666667,4.033333333333333
2024-08-01 15:00:00,1.9666666666666668,3.1,1.9333333333333333,3.033333333333333,4.666666666666667,3.3333333333333335
2024-08-01 15:30:00,2.566666666666667,3.533333333333333,2.2333333333333334,5.733333333333333,5.5,4.533333333333334
2024-08-01 16:00:00,2.6333333333333333,3.6,2.2,6.733333333333333,5.2,4.1
2024-08-01 16:30:00,2.166666666666667,3.766666666666666,2.1333333333333333,4.7,6.833333333333333,3.3666666666666667
2024-08-01 17:00:00,2.3666666666666667,4.0,2.1666666666666665,6.433333333333334,6.233333333333333,2.6666666666666665
2024-08-01 17:30:00,2.333333333333333,3.6333333333333333,2.4,6.866666666666667,5.233333333333333,3.5
2024-08-01 18:00:00,2.466666666666667,3.5333333333333337,2.3666666666666667,4.966666666666666,5.5,4.566666666666666
2024-08-01 18:30:00,2.2333333333333334,3.633333333333333,2.2333333333333334,5.366666666666667,6.133333333333333,4.433333333333334
2024-08-01 19:00:00,2.3000000000000003,3.733333333333333,2.066666666666667,3.733333333333333,5.066666666666666,5.1000000000000005
2024-08-01 19:30:00,2.0666666666666664,3.5666666666666664,2.5,3.9333333333333336,5.533333333333334,5.133333333333334
2024-08-01 20:00:00,2.3666666666666667,3.9,3.1333333333333333,5.966666666666666,6.033333333333334,5.3
2024-08-01 20:30:00,2.733333333333333,3.8666666666666667,3.733333333333333,5.433333333333334,6.233333333333333,7.466666666666666
2024-08-01 21:00:00,2.5666666666666664,3.5,2.433333333333333,4.0,4.533333333333333,4.8999999999999995
2024-08-01 21:30:00,4.033333333333333,3.9,3.466666666666667,10.733333333333334,7.866666666666667,4.766666666666667
2024-08-01 22:00:00,2.7999999999999994,3.6666666666666665,2.733333333333333,4.933333333333334,5.0,4.233333333333333
2024-08-01 22:30:00,4.066666666666666,4.5,2.9666666666666663,9.166666666666666,7.099999999999999,4.866666666666667
2024-08-01 23:00:00,5.2,5.5,2.8666666666666667,10.6,10.266666666666667,3.9666666666666663
2024-08-01 23:30:00,6.433333333333333,7.866666666666666,3.7999999999999994,13.966666666666667,21.333333333333332,8.333333333333334
2024-08-02 00:00:00,4.166666666666667,4.966666666666667,3.466666666666667,9.866666666666667,10.799999999999999,9.700000000000001
2024-08-02 00:30:00,5.599999999999999,5.933333333333334,3.1,16.666666666666668,12.833333333333334,7.266666666666666
2024-08-02 01:00:00,3.9333333333333336,4.333333333333334,3.1666666666666665,12.666666666666666,10.333333333333334,5.866666666666667
2024-08-02 01:30:00,3.4,4.266666666666667,3.8333333333333335,10.799999999999999,12.666666666666666,7.366666666666667
2024-08-02 02:00:00,3.633333333333333,3.6999999999999997,3.6999999999999997,11.466666666666667,10.033333333333333,7.466666666666668
2024-08-02 02:30:00,3.1666666666666665,3.9333333333333336,3.233333333333333,7.2,8.700000000000001,6.266666666666666
2024-08-02 03:00:00,3.233333333333333,3.733333333333333,3.233333333333333,9.9,8.333333333333334,5.433333333333334
2024-08-02 03:30:00,3.9333333333333336,4.5,3.1333333333333333,9.766666666666666,11.333333333333334,5.733333333333333
2024-08-02 04:00:00,3.9,4.333333333333333,2.466666666666667,8.533333333333333,10.666666666666666,6.1000000000000005
2024-08-02 04:30:00,4.066666666666666,4.3,2.6666666666666665,10.799999999999999,9.633333333333333,6.5
2024-08-02 05:00:00,3.6,4.233333333333333,2.433333333333333,7.966666666666666,6.733333333333334,4.833333333333333
2024-08-02 05:30:00,4.1000000000000005,4.566666666666666,2.2666666666666666,9.233333333333333,10.866666666666667,5.5
2024-08-02 06:00:00,4.8999999999999995,4.699999999999999,2.866666666666667,8.833333333333334,10.433333333333334,7.233333333333333
2024-08-02 06:30:00,7.533333333333334,7.6000000000000005,2.5,16.0,17.0,6.133333333333333
2024-08-02 07:00:00,9.200000000000001,8.200000000000001,2.733333333333333,18.0,20.333333333333332,5.333333333333333
2024-08-02 07:30:00,8.966666666666667,9.700000000000001,3.1999999999999997,17.666666666666668,24.666666666666668,11.333333333333334
2024-08-02 08:00:00,9.1,8.966666666666667,2.8333333333333335,16.333333333333332,23.0,11.0
2024-08-02 08:30:00,4.8999999999999995,5.433333333333334,3.4000000000000004,13.333333333333334,15.333333333333334,9.266666666666666
2024-08-02 09:00:00,4.2,4.8,3.5666666666666664,16.233333333333334,12.5,12.433333333333332
2024-08-02 09:30:00,4.033333333333333,3.9999999999999996,3.9333333333333336,9.5,14.666666666666666,12.033333333333333
2024-08-02 10:00:00,3.6666666666666665,3.6999999999999997,3.733333333333333,11.166666666666666,13.366666666666667,12.0
2024-08-02 10:30:00,3.0,4.0,3.1,8.633333333333333,12.666666666666666,9.6
2024-08-02 11:00:00,2.966666666666667,3.8333333333333335,2.733333333333333,9.700000000000001,10.966666666666667,8.866666666666667
2024-08-02 11:30:00,2.6666666666666665,3.766666666666667,2.5,11.333333333333334,11.066666666666668,10.6
2024-08-02 12:00:00,2.6333333333333333,3.633333333333333,2.733333333333333,8.566666666666666,10.733333333333334,9.633333333333335
2024-08-02 12:30:00,3.5,4.0,3.1666666666666665,10.299999999999999,10.5,7.5
2024-08-02 13:00:00,2.8333333333333335,4.466666666666668,3.233333333333333,8.833333333333334,13.333333333333334,7.433333333333334
2024-08-02 13:30:00,2.9,4.533333333333334,2.8666666666666667,5.1000000000000005,7.466666666666666,6.5
2024-08-02 14:00:00,3.6999999999999997,4.633333333333333,3.1,8.966666666666667,8.299999999999999,6.233333333333333
2024-08-02 14:30:00,2.7000000000000006,4.7,2.433333333333333,4.5,10.0,4.166666666666667
2024-08-02 15:00:00,2.6,4.466666666666667,2.1999999999999997,5.3999999999999995,9.1,5.566666666666666
2024-08-02 15:30:00,3.233333333333333,3.6999999999999997,2.566666666666667,7.333333333333333,6.1000000000000005,5.266666666666667
2024-08-02 16:00:00,2.733333333333333,4.033333333333334,2.8000000000000003,7.633333333333333,8.266666666666666,8.766666666666667
2024-08-02 16:30:00,2.766666666666667,4.366666666666666,2.733333333333333,6.866666666666667,7.3999999999999995,6.5
2024-08-02 17:00:00,2.8000000000000003,4.566666666666666,2.766666666666667,12.433333333333332,10.366666666666667,6.5
2024-08-02 17:30:00,3.4333333333333336,4.366666666666666,2.533333333333333,8.966666666666667,11.333333333333334,8.566666666666668
2024-08-02 18:00:00,2.9666666666666663,4.266666666666667,2.5666666666666664,11.733333333333334,11.466666666666667,5.366666666666667
2024-08-02 18:30:00,2.9,3.766666666666666,2.5000000000000004,7.533333333333334,9.166666666666666,6.533333333333334
2024-08-02 19:00:00,3.0666666666666664,4.2,2.5666666666666664,9.166666666666666,8.1,5.033333333333334
2024-08-02 19:30:00,3.033333333333333,4.4,2.6333333333333333,8.1,10.333333333333334,6.866666666666666
2024-08-02 20:00:00,3.1666666666666665,3.6999999999999997,3.4,10.766666666666666,7.766666666666667,7.266666666666666
2024-08-02 20:30:00,2.9666666666666663,3.6,3.4333333333333336,12.0,7.8999999999999995,8.6
2024-08-02 21:00:00,2.966666666666667,3.9,2.9,9.166666666666666,10.799999999999999,8.433333333333334
2024-08-02 21:30:00,3.3666666666666667,6.033333333333334,3.233333333333333,8.233333333333334,13.6,11.833333333333334
2024-08-02 22:00:00,2.233333333333333,3.1666666666666665,3.1,8.5,6.133333333333333,9.333333333333334
2024-08-02 22:30:00,1.9666666666666668,3.1999999999999997,2.7000000000000006,5.366666666666667,8.700000000000001,8.299999999999999
2024-08-02 23:00:00,2.8333333333333335,3.6,2.6,10.933333333333332,12.133333333333333,11.633333333333333
2024-08-02 23:30:00,2.566666666666667,3.466666666666667,3.1666666666666665,12.066666666666668,7.1000000000000005,9.200000000000001
2024-08-03 00:00:00,2.9333333333333336,3.5,2.733333333333333,11.333333333333334,7.8,7.933333333333333
2024-08-03 00:30:00,3.1999999999999997,4.066666666666666,3.5,11.433333333333332,12.133333333333333,11.266666666666666
2024-08-03 01:00:00,2.6333333333333333,3.533333333333333,3.3333333333333335,11.799999999999999,7.866666666666667,10.433333333333334
2024-08-03 01:30:00,3.266666666666667,4.033333333333333,3.033333333333333,10.933333333333332,8.700000000000001,6.400000000000001
2024-08-03 02:00:00,2.3,3.233333333333333,2.733333333333333,6.533333333333332,7.3,5.5
2024-08-03 02:30:00,2.8333333333333335,3.366666666666667,2.6,6.033333333333334,8.066666666666668,6.766666666666667
2024-08-03 03:00:00,3.266666666666667,3.9333333333333336,2.733333333333333,7.766666666666667,12.433333333333332,10.166666666666666
2024-08-03 03:30:00,3.233333333333333,4.3,3.0,9.033333333333333,9.200000000000001,8.933333333333334
2024-08-03 04:00:00,3.266666666666667,3.9666666666666663,2.6333333333333333,11.066666666666668,9.1,7.3999999999999995
2024-08-03 04:30:00,2.8666666666666667,3.6666666666666665,2.6999999999999997,6.733333333333334,8.266666666666667,6.766666666666667
2024-08-03 05:00:00,2.8666666666666667,3.6,2.3,11.166666666666666,9.733333333333333,7.699999999999999
2024-08-03 05:30:00,2.8000000000000003,3.9333333333333336,2.5666666666666664,9.666666666666666,10.1,9.633333333333333
2024-08-03 06:00:00,3.0666666666666664,3.9,2.5333333333333337,9.1,10.866666666666667,6.5
2024-08-03 06:30:00,3.3000000000000003,3.933333333333333,3.3333333333333335,11.6,12.666666666666666,12.0
2024-08-03 07:00:00,3.5333333333333337,4.766666666666667,3.1666666666666665,10.866666666666667,15.0,10.700000000000001
2024-08-03 07:30:00,4.433333333333334,4.333333333333333,4.466666666666666,20.666666666666668,21.666666666666668,17.666666666666668
2024-08-03 08:00:00,3.1,3.5,3.0999999999999996,16.0,13.0,11.333333333333334
2024-08-03 08:30:00,4.266666666666667,4.533333333333333,2.9333333333333336,12.666666666666666,11.333333333333334,14.0
2024-08-03 09:00:00,5.433333333333334,5.5,4.2,14.5,14.333333333333334,12.0
2024-08-03 09:30:00,5.866666666666667,6.3,4.366666666666666,15.333333333333334,16.0,10.866666666666667
2024-08-03 10:00:00,3.9666666666666663,4.8999999999999995,4.033333333333333,14.666666666666666,15.0,12.0
2024-08-03 10:30:00,4.0,4.133333333333333,3.9333333333333336,15.0,13.666666666666666,14.333333333333334
2024-08-03 11:00:00,3.4333333333333336,4.5,3.1333333333333333,13.0,16.666666666666668,10.033333333333333
2024-08-03 11:30:00,3.3000000000000003,4.500000000000001,3.0333333333333337,10.466666666666667,15.0,8.466666666666667
2024-08-03 12:00:00,3.1,4.566666666666666,2.9,9.0,16.0,11.299999999999999
2024-08-03 12:30:00,3.0,4.1000000000000005,2.733333333333333,10.433333333333334,13.0,9.166666666666666
2024-08-03 13:00:00,2.9333333333333336,4.066666666666666,2.6666666666666665,13.0,12.666666666666666,10.133333333333333
2024-08-03 13:30:00,2.766666666666667,3.8000000000000003,3.266666666666667,8.533333333333333,9.6,10.833333333333334
2024-08-03 14:00:00,3.5666666666666664,3.9333333333333336,3.1999999999999997,11.333333333333334,14.0,13.0
2024-08-03 14:30:00,2.9,3.5666666666666664,2.733333333333333,9.533333333333333,9.533333333333333,8.200000000000001
2024-08-03 15:00:00,3.233333333333333,3.5,2.766666666666667,10.066666666666666,9.466666666666667,9.233333333333334
2024-08-03 15:30:00,3.0666666666666664,3.7999999999999994,2.6666666666666665,12.0,11.0,11.366666666666667
2024-08-03 16:00:00,3.1666666666666665,3.7999999999999994,2.6666666666666665,12.0,11.0,10.333333333333334
2024-08-03 16:30:00,2.7999999999999994,3.7999999999999994,2.6,8.633333333333333,11.0,6.533333333333334
2024-08-03 17:00:00,3.0,3.7999999999999994,2.7000000000000006,10.6,11.0,9.000000000000002
2024-08-03 17:30:00,3.3333333333333335,3.7999999999999994,2.6999999999999997,9.166666666666666,11.0,8.466666666666667
2024-08-03 18:00:00,3.3333333333333335,3.7999999999999994,2.6666666666666665,9.866666666666667,11.0,8.366666666666665
2024-08-03 18:30:00,4.233333333333333,3.7999999999999994,3.533333333333333,12.200000000000001,11.0,10.666666666666666
2024-08-03 19:00:00,4.466666666666667,3.7999999999999994,3.6666666666666665,14.666666666666666,11.0,12.700000000000001
2024-08-03 19:30:00,5.366666666666667,3.7999999999999994,4.166666666666667,16.0,11.0,17.0
2024-08-03 20:00:00,5.166666666666667,3.7999999999999994,4.533333333333332,15.0,11.0,10.9
2024-08-03 20:30:00,6.7,3.7999999999999994,4.866666666666667,19.333333333333332,11.0,15.0
2024-08-03 21:00:00,5.633333333333333,3.7999999999999994,4.866666666666666,12.333333333333334,11.0,11.333333333333334
2024-08-03 21:30:00,5.733333333333334,3.7999999999999994,5.5,16.666666666666668,11.0,14.0
2024-08-03 22:00:00,6.0,3.7999999999999994,5.066666666666667,15.0,11.0,12.966666666666667
2024-08-03 22:30:00,5.8999999999999995,3.7999999999999994,5.1,15.333333333333334,11.0,12.666666666666666
2024-08-03 23:00:00,5.833333333333333,3.7999999999999994,4.633333333333333,17.666666666666668,11.0,12.533333333333333
2024-08-03 23:30:00,4.933333333333334,3.7999999999999994,5.3999999999999995,14.0,11.0,16.333333333333332
2024-08-04 00:00:00,5.2,3.7999999999999994,5.3,14.666666666666666,11.0,14.0
2024-08-04 00:30:00,5.7,3.7999999999999994,4.866666666666666,21.0,11.0,15.666666666666666
2024-08-04 01:00:00,5.633333333333333,3.7999999999999994,4.633333333333334,21.0,11.0,16.0
2024-08-04 01:30:00,5.666666666666667,3.7999999999999994,4.6000000000000005,16.333333333333332,11.0,12.333333333333334
2024-08-04 02:00:00,5.533333333333334,3.7999999999999994,4.5,18.666666666666668,11.0,12.666666666666666
2024-08-04 02:30:00,5.6000000000000005,3.7999999999999994,4.3,15.333333333333334,11.0,13.0
2024-08-04 03:00:00,6.066666666666666,3.7999999999999994,4.933333333333333,18.0,11.0,15.666666666666666
2024-08-04 03:30:00,5.7,3.7999999999999994,4.733333333333333,19.0,11.0,14.333333333333334
